sn,ts,gx,gy,gz,ax,ay,az,mx,my,mz,dt,mbx,mby,mbz
1918,301779878666908,-6.0462450981,2.9184579849,-4.6299877167,5.7654137611,-0.8810931444,2.4517374039,-14.9399948120,-0.1800079346,-49.2000122070,0.0199951008,67.7999954224,-148.6799926758,372.6000061035
1919,301779898662041,-6.0981688499,3.6765418053,-2.8157181740,-0.8188419938,2.0782306194,-0.4381522834,-14.9399948120,-0.1800079346,-49.2000122070,0.0199951325,67.7999954224,-148.6799926758,372.6000061035
1920,301779918657174,-6.4872899055,5.1811032295,-0.7961974740,-0.8188419938,2.0782306194,-0.4381522834,-8.9399986267,9.4799957275,-50.4000244141,0.0199951325,67.7999954224,-148.6799926758,372.6000061035
1921,301779938652307,-6.7114777565,5.2342486382,-0.2598578036,1.9776710272,-2.8994667530,1.6209239960,-4.7999954224,15.8999938965,-49.8600158691,0.0199951325,67.7999954224,-148.6799926758,372.6000061035
1922,301779958647440,-5.8104510307,2.9697709084,-1.0081677437,4.0080161095,-6.4501762390,10.0631370544,-0.3600006104,22.6799926758,-46.9799804688,0.0199951325,67.9199981689,-148.6799926758,372.4799804688
1923,301779978642540,-4.6669116020,3.1182110310,-1.3630805016,5.0255827904,-3.4908525944,11.3488626480,2.4599990845,28.1399917603,-43.6799926758,0.0199951008,67.9199981689,-148.6799926758,372.4799804688
1924,301779998637640,-3.6314949989,3.8842360973,-1.4272212982,4.3910999298,-0.9768640995,9.2131690979,4.0199966431,32.5800018311,-41.3399963379,0.0199951008,68.2200012207,-148.4400024414,372.2399902344
1925,301780018632740,-2.9723713398,2.2055785656,-1.6202546358,0.3591412306,-6.7614321709,13.8365144730,4.0199966431,32.5800018311,-41.3399963379,0.0199951008,68.2200012207,-148.4400024414,372.2399902344
1926,301780038627873,-2.6455583572,0.1225279644,-1.6776760817,0.3591412306,-6.7614321709,13.8365144730,5.5799942017,38.6400070190,-35.3999938965,0.0199951325,68.2200012207,-148.4400024414,372.2399902344
1927,301780058623006,-1.9711632729,0.6747500896,-1.7564777136,1.6592324972,-4.0439300537,13.5061044693,5.3399963379,40.2000045776,-32.9400024414,0.0199951325,68.2200012207,-148.4400024414,372.2399902344
1928,301780078618139,-1.4329910278,1.4010689259,-1.6856173277,2.4852571487,-3.0838260651,14.5619792938,4.4399948120,41.8800048828,-31.2000122070,0.0199951325,68.2200012207,-148.4400024414,372.2399902344
1929,301780098613272,-0.9388009310,1.5782197714,-1.5701637268,1.4365649223,-3.5100069046,13.8460912704,3.6599960327,43.0200042725,-30.6600036621,0.0199951325,68.2200012207,-148.4400024414,372.2399902344
1930,301780118608405,-0.3914656639,1.2886698246,-1.1840969324,-0.4357580245,-3.4142358303,13.1637229919,3.5999984741,43.2000045776,-30.8999938965,0.0199951325,68.2200012207,-148.4400024414,372.2399902344
1931,301780138603538,0.0520225056,1.0241651535,-0.4803801477,-0.8978530765,-3.0096035004,12.2969951630,3.2999954224,43.9200057983,-29.7600097656,0.0199951325,68.2200012207,-148.4400024414,372.2399902344
1932,301780158598638,-0.0200595949,0.9019919634,-0.3007857800,-0.0694339722,-2.4541316032,11.1668977737,2.4599990845,43.6800079346,-28.1400146484,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1933,301780178593738,0.1161633581,0.7046825290,-0.5378014445,1.2713599205,-1.8866885900,11.2602748871,3.1200027466,43.7400054932,-28.3200073242,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1934,301780198588838,0.4722977877,0.5214229822,-0.6935721636,0.7972934842,-1.3743137121,11.3775939941,3.1200027466,43.7400054932,-28.3200073242,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1935,301780218583938,0.7361916304,0.2923485041,-0.6654722691,0.7063110471,-1.1564347744,10.4988946915,3.6600036621,43.2600021362,-28.4400024414,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1936,301780238579071,0.7942237854,0.2172120810,-0.6416485906,0.7063110471,-1.1564347744,10.4988946915,2.7000045776,42.3000030518,-29.0400085449,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1937,301780258574204,0.4637456834,0.4780515432,-0.6275987029,0.8571503758,-1.1253091097,9.3951339722,2.0400009155,42.6000061035,-29.2200012207,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1938,301780278569337,0.1864128560,0.8842768669,-0.6239334941,0.4597007632,-0.8906702399,9.2466888428,1.2600021362,42.5400009155,-29.2200012207,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1939,301780298564470,0.2560514808,0.8299098611,-0.4370087087,-0.1340793967,-0.7996878028,9.7590637207,1.7400054932,42.2400054932,-29.4600219727,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1940,301780318559570,0.3342422247,0.5617400408,-0.2745185494,-0.4118152559,-0.7733507752,9.8428640366,2.5200042725,41.7600021362,-29.7000122070,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1941,301780338554670,0.2462776452,0.4542277753,-0.3093378544,0.1340793967,-0.7158881426,9.3424606323,2.3400039673,41.5200042725,-29.7600097656,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1942,301780358549770,0.2719340026,0.5104273558,-0.4901539683,0.1675992310,-0.5243461728,9.3927402496,2.4599990845,41.2800064087,-29.8200073242,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1943,301780378544870,0.3879984021,0.5183686614,-0.4144067168,-1.8483802080,-0.7110996246,9.5172424316,2.4599990845,41.2800064087,-29.8200073242,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1944,301780398540003,0.4215959609,0.3601545691,-0.0582722723,-1.8483802080,-0.7110996246,9.5172424316,2.6399993896,41.2200012207,-31.0800170898,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1945,301780418535136,0.2633818686,0.1133649796,0.2428843081,-1.3791022301,-0.7350423932,8.9785308838,2.6399993896,41.1600036621,-31.4400024414,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1946,301780438530269,0.0514116436,0.4230736792,0.1231547073,0.1891477108,-0.6344828010,9.0431756973,2.3400039673,41.2200012207,-30.3600158691,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1947,301780458525402,0.0318639539,0.7749320269,-0.1615084857,0.5482889414,-0.1628106833,9.5579452515,3.1800003052,40.9800033569,-30.7799987793,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1948,301780478520535,0.0190357827,0.2422575355,-0.1883865595,-0.6703969240,-0.4453351200,9.0024728775,3.5999984741,40.6200027466,-30.9600219727,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1949,301780498515635,0.1912997663,0.2868507206,-0.6984590292,5.4781007767,3.1269228458,10.4605865479,3.5999984741,40.6200027466,-30.9600219727,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1950,301780518510735,0.3006446660,0.2996788919,-1.1572189331,5.4781007767,3.1269228458,10.4605865479,3.9000015259,40.0800018311,-30.8399963379,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1951,301780538505835,-0.0108966138,-0.0711163208,-0.3533201516,-2.2601954937,-0.7996878028,7.3312692642,3.6600036621,39.9600067139,-31.9200134277,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1952,301780558500935,-0.4036829770,0.0217351988,0.0272488669,-2.6696164608,-0.6153286099,7.3815493584,3.5999984741,39.6000061035,-32.1000061035,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1953,301780578496068,-0.4849280715,0.5568531156,0.2807579637,-1.5371243954,-0.6656084061,9.3041515350,3.7799987793,40.0200042725,-30.8999938965,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1954,301780598491201,-0.5405167341,0.3155613840,0.2569341958,-1.3623423576,-1.5179702044,10.1900339127,3.7200012207,40.1400070190,-30.3600158691,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1955,301780618486334,-0.2100386918,-0.3099646270,-0.2506948411,-0.4070267081,-0.9457385540,9.2275352478,3.7200012207,40.1400070190,-30.3600158691,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1956,301780638481467,0.0275878962,-1.3380508423,-0.4852670729,-0.4070267081,-0.9457385540,9.2275352478,3.1800003052,41.1600036621,-30.3000183105,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1957,301780658476567,-0.1202414930,-1.1963300705,-0.0057378570,-2.0471050739,-2.0279507637,9.6968126297,1.4400024414,41.5800018311,-30.2400207520,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1958,301780678471667,-0.1715541780,-0.4358028471,0.4182026386,-2.6624336243,-1.7741576433,10.0822916031,0.5999984741,41.1600036621,-29.7000122070,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1959,301780698466767,-0.3823027015,-0.0094189271,0.4945607781,0.4357580245,-0.4836435020,8.7989597321,0.5999984741,41.1600036621,-29.7000122070,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1960,301780718461867,-0.4238415062,-0.3771598041,0.3742203414,-1.4533247948,-0.4980091453,11.5308275223,0.5999984741,41.7000045776,-29.4600219727,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1961,301780738456967,0.1357110441,-0.2690366507,0.5299909711,-1.4533247948,-0.4980091453,11.5308275223,0.4800033569,41.9400024414,-29.7600097656,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1962,301780758452100,0.4887911379,-0.0815010294,0.7462372184,-0.2801301479,-1.6831752062,12.0671453476,1.0200042725,42.2400054932,-29.5200195313,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1963,301780778447233,0.5022301674,-0.4632917941,0.9838638306,0.0335198492,0.2753416002,10.3935470581,1.9800033569,41.2800064087,-29.6400146484,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1964,301780798442366,0.3928852975,0.0767130703,0.6063491106,0.0981652662,0.2992843390,8.3201045990,2.2200012207,40.9200057983,-29.7600097656,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1965,301780818437499,-0.1532282084,-0.7363486290,0.0241945386,0.1819648892,-0.1723877788,8.7893829346,2.4599990845,41.1600036621,-30.0000000000,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1966,301780838432599,-0.9125337005,-1.0039075613,-0.1401282102,0.4357580245,-0.4788549542,7.6856222153,2.4599990845,41.1600036621,-30.0000000000,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1967,301780858427699,-1.3034875393,-0.2769778967,0.5904666185,-0.4237866402,-0.5674431324,7.1157846451,2.0400009155,40.9800033569,-30.3000183105,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1968,301780878422799,-1.5307294130,-0.2953038514,1.1878927946,0.9217957854,-3.8811194897,10.7479000092,1.8000030518,40.9800033569,-29.8200073242,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1969,301780898417899,-1.9400089979,-0.3673859537,0.3742203414,0.9217957854,-3.8811194897,10.7479000092,2.7000045776,43.1400070190,-28.2600097656,0.0199951008,68.5199966431,-148.0800018311,372.0000000000
1970,301780918413032,-1.8563206196,-1.4162416458,-0.4254022837,0.6823683381,-3.7637999058,10.3911523819,2.9400024414,43.8000030518,-28.0200195313,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1971,301780938408165,-1.4781949520,-1.4107438326,-0.9415833950,0.9241901040,-3.6297206879,12.0551738739,2.7600021362,44.1000061035,-26.4600219727,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1972,301780958403298,-0.7952475548,-1.2366471291,-0.5744533539,0.3878725171,-3.8332340717,11.5475873947,2.7600021362,44.1000061035,-26.4600219727,0.0199951325,68.5199966431,-148.0800018311,372.0000000000
1973,301780978398431,-0.3199944496,-0.6227276325,-0.3417137563,0.3878725171,-3.8332340717,11.5475873947,0.1800003052,45.2400054932,-24.1200256348,0.0199951325,68.6399993896,-147.6600036621,371.8800048828
1974,301780998393531,-0.1782737076,0.7217867970,1.0082983971,-0.6488484740,-3.5531039238,10.6305799484,-0.5999984741,46.3200073242,-22.9800109863,0.0199951008,68.6399993896,-147.6600036621,371.8800048828
1975,301781018388631,-0.7109481692,1.7553708553,2.9703974724,-4.0894212723,-4.6472873688,10.1565141678,-0.5999984741,46.3200073242,-22.9800109863,0.0199951008,68.6399993896,-147.6600036621,371.8800048828
1976,301781038383731,-0.8483928442,2.4108293056,4.4236459732,-4.0894212723,-4.6472873688,10.1565141678,3.5999984741,46.2000045776,-23.5800170898,0.0199951008,68.6399993896,-147.6600036621,371.8800048828
1977,301781058378831,-1.0133265257,1.8763221502,5.2104406357,-1.7166950703,-2.2386469841,11.0663385391,3.5999984741,46.2000045776,-23.5800170898,0.0199951008,68.6399993896,-147.6600036621,371.8800048828
1978,301781078373931,-1.3034875393,1.1029666662,5.1866168976,-1.7166950703,-2.2386469841,11.0663385391,12.6599960327,45.7200088501,-19.3800048828,0.0199951008,68.6399993896,-147.6600036621,371.8800048828
1979,301781098369064,-1.8709813356,0.8323533535,4.5568146706,-1.5993756056,-3.3855044842,10.1876392365,17.7600021362,45.2400054932,-17.4600219727,0.0199951325,68.6399993896,-147.6600036621,371.8800048828
1980,301781118364197,-1.2454553843,0.2721899450,3.8585956097,-0.7996878028,-5.0471310616,12.4933261871,22.5599975586,43.5599975586,-16.5600280762,0.0199951325,68.5199966431,-147.4199981689,371.8800048828
1981,301781138359330,0.1314349920,0.1463516951,4.2342772484,-2.1572415829,-3.6392977238,14.7415504456,26.7600021362,41.5800018311,-15.6000061035,0.0199951325,68.5199966431,-147.4199981689,371.8800048828
1982,301781158354463,0.3623420596,0.7077368498,5.6624803543,-7.2881727219,-5.7055568695,11.3919591904,30.7799987793,39.4800033569,-15.0000000000,0.0199951325,68.5199966431,-147.4199981689,371.8800048828
1983,301781178349563,-0.1758302301,1.8482222557,7.4437637329,-6.3304624557,-5.5834488869,9.2251405716,30.7799987793,39.4800033569,-15.0000000000,0.0199951008,68.5199966431,-147.4199981689,371.8800048828
1984,301781198344663,-0.1733867675,2.6912162304,8.4535236359,-5.4230322838,-6.3232798576,11.1860523224,34.9799957275,35.2800064087,-14.4000244141,0.0199951008,68.4000015259,-147.3600006104,371.8800048828
1985,301781218339763,0.2768208981,3.2532122135,9.1083717346,-5.4230322838,-6.3232798576,11.1860523224,45.2999954224,21.1199951172,-9.7799987793,0.0199951008,68.4000015259,-147.2399902344,371.9400024414
1986,301781238334863,1.6506568193,2.3918921947,9.8548488617,-9.4190769196,-6.0000524521,16.0344581604,45.2999954224,21.1199951172,-9.7799987793,0.0199951008,68.4000015259,-147.2399902344,371.9400024414
1987,301781258329996,3.8888671398,2.0412557125,11.3844556808,-9.4190769196,-6.0000524521,16.0344581604,50.5199966431,1.2599945068,-3.2400207520,0.0199951325,68.4599990845,-147.2399902344,371.9400024414
1988,301781278325129,5.8411922455,1.6136500835,13.3984785080,-10.9490184784,-6.8380489349,13.7575035095,49.0800018311,-10.9800109863,-1.1400146484,0.0199951325,68.5199966431,-147.1799926758,371.8800048828
1989,301781298320262,7.0830817223,1.4872008562,14.9464111328,-11.0088758469,-8.3320760727,11.4781532288,44.7600021362,-24.1200103760,2.2200012207,0.0199951325,68.5199966431,-147.2399902344,371.8800048828
1990,301781318315395,7.5937647820,1.5012508631,15.0930185318,-8.1884202957,-7.7933645248,9.5627336502,35.9999923706,-35.7599945068,8.0999755859,0.0199951325,68.5800018311,-147.3000030518,371.8800048828
1991,301781338310495,7.5626106262,1.3094391823,14.2683506012,-4.1085753441,-3.7207031250,7.7071704865,35.9999923706,-35.7599945068,8.0999755859,0.0199951008,68.5800018311,-147.3000030518,371.8800048828
1992,301781358305595,7.2577891350,1.0363824368,14.0417194366,-4.1085753441,-3.7207031250,7.7071704865,18.4199981689,-43.3800048828,17.3999938965,0.0199951008,68.6399993896,-147.4199981689,371.9400024414
1993,301781378300695,7.0519270897,0.1573472768,14.0887556076,-4.6065845490,-2.6145482063,5.5714774132,1.0200042725,-43.9799957275,26.5799865723,0.0199951008,68.6999969482,-147.5399932861,372.0000000000
1994,301781398295795,6.9383068085,0.1066454649,13.8877811432,0.6632141471,-4.6496815681,5.5116205215,1.0200042725,-43.9799957275,26.5799865723,0.0199951008,68.6999969482,-147.5399932861,372.0000000000
1995,301781418290895,7.1233983040,-0.1322028339,13.5499725342,0.6632141471,-4.6496815681,5.5116205215,-18.6599998474,-29.3399963379,36.1799926758,0.0199951008,68.6999969482,-147.4199981689,372.3599853516
1996,301781438286028,7.6169776917,-0.9025039077,12.3624505997,2.9329867363,-9.7494869232,4.0247759819,-23.4599990845,-18.5999908447,38.7000122070,0.0199951325,68.6399993896,-147.3000030518,372.4799804688
1997,301781458281161,7.2706170082,-2.1376733780,10.2213678360,7.8244900703,-9.3927402496,-0.1029538140,-25.0800018311,-5.3999938965,40.0800170898,0.0199951325,68.6399993896,-147.3000030518,372.4799804688
1998,301781478276294,5.4282474518,-2.6086504459,7.7858481407,9.9075088501,-6.8548088074,-8.9857130051,-25.0800018311,-5.3999938965,40.0800170898,0.0199951325,68.6399993896,-147.3000030518,372.4799804688
1999,301781498271427,3.2743365765,-2.8676574230,6.3588666916,9.9075088501,-6.8548088074,-8.9857130051,-21.3600006104,14.1000061035,41.8200073242,0.0199951325,68.6399993896,-147.3000030518,372.4799804688
2000,301781518266527,2.5296919346,-4.4497981071,6.6197066307,3.4286015034,-8.5571384430,-5.1692395210,-16.7400016785,19.7400054932,42.0599975586,0.0199951008,68.6399993896,-147.3000030518,372.4799804688
2001,301781538261627,3.7520332336,-4.4235310555,7.1419963837,-1.2019259930,-11.5715303421,1.0678465366,-16.7400016785,19.7400054932,42.0599975586,0.0199951008,68.6399993896,-147.3000030518,372.4799804688
2002,301781558256693,5.1002130508,-4.3325119019,6.8884873390,-1.2019259930,-11.5715303421,1.0678465366,-3.1800003052,27.1800079346,41.0400085449,0.0199950654,68.6399993896,-147.3000030518,372.4799804688
2003,301781578251793,5.5736331940,-4.9445991516,6.5451807976,-4.5108137131,-15.0815372467,-3.8092911243,-3.1800003052,27.1800079346,41.0400085449,0.0199951008,68.6399993896,-147.3000030518,372.4799804688
2004,301781598246926,5.4245824814,-5.5010976791,6.5586199760,-4.5108137131,-15.0815372467,-3.8092911243,12.0000000000,35.2800064087,34.1999816895,0.0199951325,69.0000000000,-147.6600036621,371.9400024414
2005,301781618242059,4.7538518906,-6.6379175186,6.1377339363,-3.9721019268,-12.9386606216,-4.6808071136,19.0800018311,37.0200042725,30.4199829102,0.0199951325,69.0000000000,-147.6600036621,371.9400024414
2006,301781638237192,2.9548542500,-6.6232566833,4.6453895569,7.4845032692,-5.1692395210,-14.8157720566,19.0800018311,37.0200042725,30.4199829102,0.0199951325,69.0000000000,-147.6600036621,371.9400024414
2007,301781658232325,0.2719340026,-5.7430000305,3.1261680126,7.4845032692,-5.1692395210,-14.8157720566,32.4599990845,35.7000045776,18.5999755859,0.0199951325,69.0000000000,-147.6600036621,371.9400024414
2008,301781678227458,-2.3211889267,-5.3777027130,2.3412063122,5.9808983803,-2.3799092770,-16.1110744476,36.1800003052,33.0000000000,14.8200073242,0.0199951325,69.1800003052,-147.8399963379,371.6999816895
